name,salary_from,salary_to,salary_currency,area_name,published_at
"Фрезеровщик, г.Шумерля",Саранск,115000.0,,RUR,2022-12-05T09:22:02+0300
Токарь-универсал,Ижевск,120000.0,,RUR,2022-12-05T09:47:31+0300
Инженер по техническому обслуживанию АПС,Ижевск,30000.0,,RUR,2022-12-05T13:31:16+0300
Разработчик C/C++,Архангельск,55000.0,,RUR,2022-12-05T14:44:37+0300
Фрезеровщик,Вологда,110000.0,120000.0,RUR,2022-12-05T17:01:07+0300
Инженер-системотехник,Чита,45000.0,,RUR,2022-12-05T09:36:59+0300
Оператор-наладчик ЧПУ (Фрезерный HAAS VF-4 +4ось),Екатеринбург,60000.0,80000.0,RUR,2022-12-05T07:22:52+0300
Мастер слесарного цеха,Ташкент,1200000.0,7000000.0,UZS,2022-12-05T12:37:27+0300
Токарь,Москва,107000.0,,RUR,2022-12-05T15:40:14+0300
Технический специалист (IT),Алматы,200000.0,300000.0,KZT,2022-12-05T10:00:43+0300
Механик по транспорту,Новая Усмань,60000.0,,RUR,2022-12-05T13:44:30+0300
Электромеханик лифтового оборудования/водитель,Иркутск,30000.0,,RUR,2022-12-05T05:08:30+0300
Оператор станков с ПУ,Волгодонск,51000.0,,RUR,2022-12-05T15:53:56+0300
Фрезеровщик,Саранск,114000.0,,RUR,2022-12-05T15:17:26+0300
Фрезеровщик,Екатеринбург,120000.0,,RUR,2022-12-05T13:28:01+0300
Оператор станков с ПУ,Новочеркасск,51000.0,,RUR,2022-12-05T15:53:56+0300
Дизайнер штор и текстильному оформлению интерьера,Новосибирск,50000.0,,RUR,2022-12-05T09:07:28+0300
Системный администратор,Тамбов,22000.0,,RUR,2022-12-05T18:02:53+0300
Механик РММ,Уфа,125000.0,187500.0,RUR,2022-12-05T10:20:56+0300
Оператор контакт-центра (удалённо),Лысково,24000.0,42000.0,RUR,2022-12-05T12:00:34+0300
Шлифовщик,Навашино,45000.0,60000.0,RUR,2022-12-05T07:37:01+0300
Ночной помощник системного администратора в Yandex Cloud,Ноябрьск,32400.0,81000.0,RUR,2022-12-05T09:22:46+0300
Шлифовщица/шлифовщик столярных изделий,Дмитров,50000.0,,RUR,2022-12-05T12:29:53+0300
Начинающий специалист по обслуживанию POS-терминального оборудования,Североуральск,40000.0,,RUR,2022-12-05T11:57:10+0300
Программист 1С,Рыбинск,100000.0,,RUR,2022-12-05T14:17:20+0300
Специалист службы технической поддержки,Курган,25000.0,35000.0,RUR,2022-12-05T13:55:42+0300
Токарь,Тверь,170000.0,,RUR,2022-12-05T12:24:53+0300
Системный аналитик (интеграция),Краснодар,230000.0,,RUR,2022-12-05T12:21:58+0300
Токарь-универсал,Воткинск,34000.0,,RUR,2022-12-05T06:26:19+0300
Программист 1С,Астрахань,160000.0,210000.0,RUR,2022-12-05T09:28:38+0300
Системный аналитик,Москва,150000.0,,RUR,2022-12-05T12:54:50+0300
Специалист по сопровождению программного обеспечения (аг.Лесной Минского района),Минск,1300.0,,BYR,2022-12-05T15:50:42+0300
Техник по обслуживанию зданий,Воронеж,32000.0,,RUR,2022-12-05T11:24:24+0300
Программист 1С,Калининград,160000.0,210000.0,RUR,2022-12-05T09:30:23+0300
Технический специалист,Алматы,,180000.0,KZT,2022-12-05T11:41:57+0300
"Технолог на производство (гидроабразивная, плазменная, лазерная резки, фрезерная ЧПУ)",Екатеринбург,50000.0,90000.0,RUR,2022-12-05T19:39:23+0300
Слесарь-механик,Коломна,40000.0,50000.0,RUR,2022-12-05T14:45:17+0300
Фрезеровщик 4-6 разряд,Москва,60000.0,70000.0,RUR,2022-12-05T11:26:33+0300
Оператор контакт-центра (удалённо),Кстово,24000.0,42000.0,RUR,2022-12-05T12:00:33+0300
Сервисный инженер,Шымкент,200000.0,,KZT,2022-12-05T11:22:36+0300
Системный администратор UNIX,Зеленоград,,200000.0,RUR,2022-12-05T15:47:21+0300
Техник по обслуживанию систем противопожарной защиты (АПС СОУЭ),Петергоф,45000.0,50000.0,RUR,2022-12-05T17:13:18+0300
Наладчик ТПА (термопластавтоматов),Димитровград,50000.0,,RUR,2022-12-05T07:19:48+0300
Фрезеровщик,Уфа,35000.0,,RUR,2022-12-05T12:49:49+0300
Фрезеровщик,Таганрог,75000.0,,RUR,2022-12-05T15:46:57+0300
Оператор станков с ЧПУ,Липецк,111000.0,,RUR,2022-12-05T16:04:14+0300
Станочник широкого профиля 5 разряда,Томск,124000.0,138000.0,RUR,2022-12-05T08:44:02+0300
Начинающий специалист по сервисному обслуживанию банковского оборудования,Щербинка,75000.0,,RUR,2022-12-05T11:57:31+0300
Токарь,Орша,1000.0,1400.0,BYR,2022-12-05T08:48:39+0300
Токарь-универсал на 1М63,Первоуральск,80000.0,80000.0,RUR,2022-12-05T07:25:32+0300
Системный администратор,Новозавидовский,50000.0,,RUR,2022-12-05T12:33:33+0300
Фрезеровщик,Тихвин,95000.0,,RUR,2022-12-05T13:21:32+0300
Оператор гидроабразивного станка с ЧПУ,Москва,60000.0,,RUR,2022-12-05T11:55:33+0300
Консультант 1С ТОиР,Уфа,75000.0,150000.0,RUR,2022-12-05T10:18:06+0300
Железнодорожный аналитик,Екатеринбург,50000.0,55000.0,RUR,2022-12-05T08:03:37+0300
Специалист по настройке CRM (удаленно),Москва,30000.0,,RUR,2022-12-05T22:24:22+0300
Токарь,Навашино,45000.0,,RUR,2022-12-05T10:12:20+0300
Оператор станков с ЧПУ,Альметьевск,50000.0,,RUR,2022-12-05T10:22:44+0300
Токарь,Омск,170000.0,,RUR,2022-12-05T12:24:53+0300
Токарь-расточник,Ярославль,125000.0,,RUR,2022-12-05T14:14:35+0300
Токарь/Фрезеровщик в г. Ростов-на-Дону,Таганрог,80000.0,,RUR,2022-12-05T16:28:14+0300
Фрезеровщик,Москва,114000.0,,RUR,2022-12-05T15:17:26+0300
Программист-разработчик на С,Екатеринбург,100000.0,,RUR,2022-12-05T17:36:57+0300
Android разработчик (Senior\Remote),Екатеринбург,300000.0,,RUR,2022-12-05T18:14:12+0300
Токарь,Азов,47000.0,75000.0,RUR,2022-12-05T16:26:23+0300
Оператор станков с ПУ,Тула,160000.0,,RUR,2022-12-05T09:47:54+0300
Программист С++,Воронеж,35000.0,100000.0,RUR,2022-12-05T11:17:58+0300
Ведущий консультант-аналитик 1C,Москва,180000.0,,RUR,2022-12-05T10:53:36+0300
Мастер по ремонту оборудования,Волгоград,61700.0,,RUR,2022-12-05T13:44:59+0300
Фрезеровщик,Казань,114000.0,,RUR,2022-12-05T15:17:26+0300
Токарь,Таганрог,75000.0,,RUR,2022-12-05T15:44:35+0300
Администратор ERP,Набережные Челны,61805.0,61805.0,RUR,2022-12-05T09:14:52+0300
Руководитель направления информационной безопасности,Южно-Сахалинск,100000.0,,RUR,2022-12-05T15:09:43+0300
DevOps специалист,Москва,250000.0,,RUR,2022-12-05T13:04:31+0300
Механик Транспортного управления,Тюмень,45500.0,54200.0,RUR,2022-12-05T14:29:25+0300
Копирайтер - Транскрибатор / редактор текста и ввода данных,Екатеринбург,15000.0,70000.0,RUR,2022-12-05T10:02:54+0300
Ведущий инженер по информационной безопасности (г.Новочеркасск),Новочеркасск,39400.0,,RUR,2022-12-05T08:44:24+0300
Системный аналитик (интеграция),Санкт-Петербург,230000.0,,RUR,2022-12-05T12:21:58+0300
Системный аналитик (интеграция),Казань,230000.0,,RUR,2022-12-05T12:21:58+0300
Оператор контакт-центра (удалённо),Кулебаки,24000.0,42000.0,RUR,2022-12-05T12:00:34+0300
Механизатор импортной сельхозтехники (категории DF),Бийск,60000.0,150000.0,RUR,2022-12-05T10:39:25+0300
Разработчик,Новосибирск,65000.0,,RUR,2022-12-05T07:29:17+0300
Механик цеха,Пенза,45000.0,,RUR,2022-12-05T08:08:39+0300
Техник по обслуживанию автомойки самообслуживания,Сосновый Бор (Ленинградская область),60000.0,60000.0,RUR,2022-12-05T11:16:01+0300
Инженер-механик,Волгоград,60000.0,,RUR,2022-12-05T14:19:47+0300
Токарь-универсал,Воронеж,107000.0,,RUR,2022-12-05T15:40:14+0300
Токарь-расточник,Алексин,60000.0,,RUR,2022-12-05T11:30:05+0300
Электромеханик по лифтам,Нижний Новгород,27000.0,37000.0,RUR,2022-12-05T14:35:56+0300
Главный механик,Москва,140000.0,145000.0,RUR,2022-12-05T16:53:41+0300
Фрезеровщик,Ярославль,110000.0,120000.0,RUR,2022-12-05T17:01:07+0300
Инженер-программист,Самара,30000.0,,RUR,2022-12-05T07:52:32+0300
Консультант 1C,Тюмень,50000.0,,RUR,2022-12-05T08:53:06+0300
Специалист сервисного обслуживания,Костанай,200000.0,200000.0,KZT,2022-12-05T14:03:24+0300
Инженер по обслуживанию медицинского оборудования,Минск,1400.0,,BYR,2022-12-05T09:57:20+0300
Главный архитектор проекта,Краснодар,100000.0,120000.0,RUR,2022-12-05T12:40:21+0300
Mobile-разработчик (React/React Native),Санкт-Петербург,170000.0,,RUR,2022-12-05T09:30:29+0300
Станочник широкого профиля 5 разряда,Омск,124000.0,138000.0,RUR,2022-12-05T08:43:56+0300
Инженер электросвязи,Альметьевск,35000.0,,RUR,2022-12-05T09:46:05+0300
Инженер-программист АСУТП (3 категории),Нижневартовск,50000.0,,RUR,2022-12-05T10:32:35+0300
Инженер-программист 2 линии службы технической поддержки,Белгород,45000.0,,RUR,2022-12-05T10:57:49+0300
Наладчик станков с ЧПУ,Мамадыш,80400.0,,RUR,2022-12-05T09:39:03+0300
Сетевой администратор,Москва,,126000.0,RUR,2022-12-05T11:41:16+0300
Механик,Мытищи,66000.0,,RUR,2022-12-05T10:53:20+0300
Токарь,Калуга,170000.0,,RUR,2022-12-05T12:24:53+0300
Менеджер проектов,Октябрьский (Республика Башкортостан),40000.0,45000.0,RUR,2022-12-05T14:21:24+0300
Токарь-расточник (4720),Москва,60000.0,,RUR,2022-12-05T12:00:13+0300
Программист 1C,Екатеринбург,100000.0,,RUR,2022-12-05T07:00:44+0300
Токарь-полуавтоматчик,Вологда,40000.0,,RUR,2022-12-05T16:35:37+0300
Сервис менеджер слаботочных систем,Москва,50000.0,70000.0,RUR,2022-12-05T15:20:08+0300
Механик-наладчик оборудования на пекарню,Севастополь,40000.0,,RUR,2022-12-05T16:34:17+0300
"Наладчик станков и манипуляторов с ПУ 4,5 разряд",Курган,40000.0,79000.0,RUR,2022-12-05T13:02:02+0300
Системный администратор/It специалист,Казань,50000.0,55000.0,RUR,2022-12-05T11:39:01+0300
Токарь,Азов,75000.0,,RUR,2022-12-05T15:44:35+0300
Фрезеровщик,Азов,75000.0,,RUR,2022-12-05T15:46:57+0300
Ночной помощник системного администратора в Yandex Cloud,Владивосток,32400.0,81000.0,RUR,2022-12-05T09:22:46+0300
Ведущий менеджер по продажам IT проектов,Ярославль,50000.0,90000.0,RUR,2022-12-05T15:18:56+0300
Токарь-расточник,Мамадыш,80000.0,,RUR,2022-12-05T09:39:20+0300
Токарь,Саранск,114000.0,,RUR,2022-12-05T15:10:18+0300
